X(m) Y(m) X_Ratio Y_Ratio Z_Ratio
555698.930910 2326092.861820 1.101907 2.878386 13.225901
555076.893070 2326287.927370 1.021617 2.582972 7.387272
554931.752380 2326336.856570 1.037744 2.235224 6.788540
554864.579680 2326358.136960 1.030593 2.025635 6.650519
554923.160950 2326344.407350 1.022328 2.339188 6.598856
555759.550020 2326092.097290 1.141512 1.845361 13.514771
554577.848880 2326456.108760 1.136784 1.886973 6.783999
555239.589130 2326260.472170 1.016647 1.436249 7.657575
555017.427830 2326342.603270 0.974681 2.531092 6.109581
554576.199650 2326475.735600 1.124099 1.786585 6.258942
555707.277830 2326134.190310 1.073924 1.522084 12.069964
555805.974030 2326292.607790 0.989868 2.687690 8.112908
555337.111850 2326439.203000 0.841219 2.438659 2.780806
555223.017910 2326489.489380 0.797821 2.549658 1.675453
554658.341310 2326691.306520 1.009119 2.091312 1.298516
554702.023250 2326746.277470 0.846751 1.223686 2.532664
554769.145570 2326795.035520 0.902737 0.835591 4.220783
554682.003360 2326892.270630 0.921793 0.855211 5.430478
554997.205870 2326132.707280 1.186439 2.282516 12.411803
555667.330600 2325925.931880 1.255069 2.020958 18.031083
554823.605070 2326195.491940 1.182770 2.454270 11.756898
554538.918210 2326282.137210 1.273310 2.111559 12.180600
554872.798710 2326189.887820 1.170988 2.031340 11.520211
555661.487920 2325970.434570 1.202964 2.027668 16.704830
555578.037050 2326004.002440 1.158227 1.593388 15.474593
555425.145470 2326057.628910 1.129194 1.433045 13.651102
555473.149220 2326046.418460 1.131474 2.743498 14.021670
555263.567780 2326150.622190 1.110351 2.093091 10.855778
555493.476120 2326103.778440 1.076035 2.702492 12.329553
555775.432530 2326030.289310 1.188819 2.055203 15.374038
555666.256680 2326074.359250 1.112188 2.914441 13.645630
554774.121340 2326532.620610 0.997187 1.944553 2.710515
555108.330280 2326093.062500 1.215398 1.632637 13.085722
555748.973450 2325889.162840 1.320289 1.674485 19.359000
554569.546020 2326258.538450 1.183799 1.983812 12.479621
555677.919430 2325937.723630 1.234366 1.625842 17.729393
555183.397870 2326099.466920 1.186634 2.951786 12.593192
555059.726180 2326161.179200 1.148661 2.498465 11.203658
554631.872310 2326287.076050 1.228572 2.177267 10.926833
555501.558120 2326058.452150 1.110190 2.347469 13.700688
554704.324400 2326308.744260 1.099235 2.194884 9.502267
555082.920060 2326207.615230 1.104644 2.558287 9.756241
555547.117290 2326069.708740 1.100606 2.582073 13.434995
555488.736040 2326118.057980 1.065844 2.230665 11.898861
555721.271180 2326213.226070 1.012714 1.806402 9.865642
554613.142820 2326590.354250 0.926445 1.810471 2.904609
554630.241700 2326612.037720 0.977618 1.715602 2.257003
554704.260500 2326747.497070 0.810195 1.609239 2.569855
555599.407650 2326007.072510 1.159775 2.068802 15.429312
555567.882110 2326025.827150 1.146668 2.442523 14.774925
554622.332460 2326321.916990 1.148318 2.551950 10.018666
554952.528560 2326235.927120 1.110252 2.632306 9.608000
555087.234340 2326199.371090 1.109723 2.091023 9.978541
555216.262160 2326204.582400 1.075692 2.334080 9.378845
555221.740190 2326213.507320 1.060775 1.387400 9.158099
554770.506470 2326375.234990 1.069245 1.924642 6.974214
554689.226070 2326487.706180 1.069336 2.021729 4.675695
555803.537480 2326166.633180 1.079254 1.890901 11.601604
555196.325200 2326108.399780 1.175317 2.706145 12.280860
555043.675170 2326157.189450 1.158685 1.288239 11.417666
555488.332790 2326047.273680 1.125600 2.810214 14.009726
555761.195250 2325974.788330 1.232710 1.819729 16.915755
555078.056590 2326211.437010 1.098301 1.566582 9.681186
554771.905640 2326311.813230 1.096026 1.195712 8.753413
554953.291600 2326288.262330 1.060705 2.078666 8.035791
555790.748570 2326042.977780 1.174508 2.283311 15.070481
555607.614110 2326105.540410 1.072751 2.263176 12.525342
554786.330690 2326396.064210 1.045852 0.996323 6.239874
555302.816670 2326471.159910 0.828105 1.188866 2.005881
555176.839570 2326087.629760 1.202216 1.304472 12.969419
555756.598180 2325893.054930 1.309765 1.968239 19.297847
555668.020570 2325925.727050 1.247808 2.040363 18.049005
555498.769170 2325991.467770 1.171736 2.368931 15.713560
555507.805400 2325991.710450 1.168083 2.727961 15.731014
555231.566220 2326084.604250 1.183530 2.650405 13.001655
555498.287090 2326009.408200 1.154252 1.772994 15.179678
554909.712190 2326276.959230 1.076176 2.078060 8.673489
555365.383220 2326151.756960 1.065871 1.497798 10.811503
555429.772090 2326134.947390 1.063397 1.868160 11.333179
554562.786380 2326412.317260 1.178253 1.136329 8.200465
554564.017030 2326421.791630 1.056757 2.278845 7.902537
555750.143520 2326082.267820 1.140465 2.570076 13.767116
554566.163640 2326497.547850 1.187750 1.753759 5.798927
554614.986630 2326589.095580 0.937132 1.205006 2.912373
555314.364770 2326473.050900 0.827563 2.388534 1.995174
554645.082520 2326320.443850 1.136442 1.268032 9.807583
554557.637940 2326257.141110 1.279808 2.227561 12.672666
554876.448330 2326182.645750 1.177903 2.221514 11.706535
554710.063960 2326233.898190 1.182339 2.210203 11.663529
555422.912360 2326039.830080 1.149116 2.445204 14.198422
555773.981900 2325959.208500 1.251493 2.377772 17.428202
555418.317290 2326146.588500 1.057446 2.886541 10.952714
554643.772710 2326381.275630 1.102703 2.100659 8.077838
555552.523570 2326139.958130 1.043675 2.487957 11.363146
554657.670900 2326772.993040 0.833440 2.133336 2.642289
554572.837460 2326349.036130 1.299290 1.188884 9.835304
555175.482510 2326149.065430 1.129298 1.291468 11.143444
554742.662350 2326280.073240 1.163080 1.796471 9.954529
554756.402470 2326285.668820 1.144704 2.409768 9.662362
554734.512940 2326313.217530 1.094879 2.695775 9.068911
554710.737300 2326351.741580 1.073606 2.478061 8.219969
555546.980330 2326100.256710 1.071534 1.524970 12.544589
555756.311580 2326037.702640 1.167035 2.455644 15.067148
554824.137790 2326333.358640 1.101980 2.056761 7.686205
554605.355830 2326486.787230 1.080112 1.788331 5.614551
554606.412050 2326658.218990 1.101952 1.622743 1.593259
554631.264470 2326656.798950 0.877528 1.495316 1.441026
555324.291170 2326472.726070 0.826809 2.119923 1.977461
554694.754520 2326795.661620 0.976319 1.051368 3.500288
555037.112730 2326238.236450 1.078673 2.524867 9.033003
554707.714230 2326269.079100 1.209538 2.315962 10.637327
555270.897220 2326107.000120 1.143809 1.735136 12.252123
555570.305790 2326024.666750 1.136846 2.504953 14.835732
555563.511200 2326071.550290 1.094724 2.893818 13.432472
555768.587620 2326033.235840 1.187545 2.883720 15.241519
555011.022950 2326326.655400 0.993109 2.671460 6.612654
555278.190350 2326457.216550 0.839141 2.515352 2.319603
555328.355460 2326465.254030 0.823594 1.173267 2.123196
554675.148560 2326803.918090 0.892317 0.936383 3.490489
555467.511690 2326099.119870 1.088758 2.207365 12.420085
554630.109560 2326703.914180 0.832556 1.609967 1.304886
554704.835020 2326289.044430 1.136596 2.345474 10.073215
555418.893830 2326132.937620 1.066197 1.636722 11.370223
554915.393400 2326299.103390 1.077704 2.594755 7.980177
555072.392870 2326256.480710 1.053366 2.654796 8.323784
555675.268250 2326084.118770 1.105384 2.387897 13.392720
554607.876040 2326493.901250 0.985134 1.938091 5.403849
555625.118590 2326321.492550 0.907166 2.569327 6.431448
554715.222410 2326623.923830 0.971828 1.467369 1.376211
555450.761020 2326070.291380 1.113536 2.521567 13.285152
554889.463990 2326288.163330 1.083478 1.981251 8.481984
554856.439790 2326346.729610 1.048389 2.468960 7.051554
555015.096040 2326147.946290 1.170919 1.530092 11.856082
555498.159290 2326002.905520 1.169041 2.390018 15.382909
554581.122070 2326594.634770 1.094133 1.647128 3.200919
554719.856750 2326308.514530 1.098999 2.391498 9.344782
554814.845150 2326329.993160 1.063884 2.247353 7.847654
554782.861020 2326257.666870 1.132691 2.669146 10.243255
555808.504520 2325939.984860 1.292855 2.965753 18.115201
555550.750990 2326074.718870 1.107331 2.250822 13.292145
554660.779910 2326409.261230 1.081275 2.072497 7.123766
554695.152040 2326555.394290 1.051467 1.904776 2.913244
555575.759550 2326037.242190 1.128858 2.601975 14.458399
554770.771000 2326251.381350 1.153337 1.141401 10.539505
555580.205840 2326005.405760 1.152225 2.556640 15.445140
554599.312070 2326348.045530 1.123770 2.138651 9.542378
555041.341130 2326194.766360 1.120179 2.383580 10.306250
554657.331790 2326807.314700 0.795360 0.954098 3.328400
554651.637270 2326761.005130 0.846052 0.994077 2.317862
554573.211000 2326539.599000 1.189365 1.251327 4.644579
554725.488040 2327030.103880 0.723979 1.406589 8.603699
554698.853030 2326972.375490 0.726451 1.041048 7.205018
554611.413760 2326495.655270 1.184248 2.302766 5.309266
554988.360500 2326218.156010 1.112573 2.749256 9.905271
554734.105590 2327090.177250 0.726491 1.636516 9.796755
554752.438540 2327110.077390 0.697137 1.813023 10.347352
554749.770940 2327111.703250 0.790248 1.857673 10.332018
554809.041960 2326293.048950 1.109584 2.301607 8.968482
554692.522460 2326929.024780 0.735457 1.034829 6.258613
554774.123470 2327010.266970 0.848395 1.447896 8.722226
554775.045470 2326855.798460 0.849176 0.793152 5.592939
554642.957950 2326754.329590 0.830189 2.085289 2.108031
554968.473360 2325979.368160 1.359980 2.456475 17.311404
555290.014600 2325875.796630 1.355849 2.204176 19.359138
554697.370060 2326071.250000 1.327451 1.325465 16.700833
555239.606060 2325896.832520 1.364479 1.935514 18.786802
554580.639220 2326109.923460 1.301786 2.558065 16.787554
554826.404480 2326034.682620 1.329591 2.145259 16.633271
555511.643190 2325806.216550 1.328849 1.791904 21.386974
554519.717410 2326131.981450 1.293533 2.592554 16.857010
555131.188080 2325940.646000 1.380044 2.586318 17.789729
554968.902740 2325993.705080 1.347236 2.282345 16.867063
555102.635380 2325963.583500 1.353289 2.242949 17.068920
555522.168850 2325832.396480 1.316518 2.911474 20.588398
555684.727390 2325777.473390 1.377382 1.952295 22.498680
554833.922330 2326066.075320 1.295882 2.123216 15.607137
554711.823060 2326114.561770 1.276492 1.682531 15.230064
555236.974660 2325947.475830 1.321830 2.168825 17.216448
555164.359890 2325974.000490 1.331059 1.544913 16.597537
555704.226990 2325791.410640 1.364712 2.004877 22.132699
555592.065000 2325831.486570 1.312566 3.020841 20.716481
555600.125980 2325829.735350 1.315070 3.092793 20.767334
555104.137730 2325998.913570 1.333333 2.251437 16.041997
555520.351350 2325859.018550 1.291129 2.686932 19.770537
554943.284300 2326053.192020 1.288595 1.154532 15.201954
555153.920230 2325991.619140 1.316802 2.383114 16.064430
555000.919220 2326047.394040 1.286421 2.360562 15.019315
554718.595640 2326138.463750 1.256820 2.697504 14.437933
555517.442830 2325875.171630 1.275509 2.326574 19.265196
555106.111420 2326014.153320 1.299460 2.839137 15.491095
555512.024520 2325879.911870 1.273017 1.596528 19.101707
555198.970150 2325986.698970 1.298636 1.897432 16.099524
555026.001220 2326043.554690 1.287957 2.499337 14.988776
555001.266420 2326051.883790 1.281248 1.583193 14.875851
554869.451350 2326094.894530 1.267244 2.285045 14.442225
554612.846800 2326178.222410 1.259679 1.096661 14.373443
555036.592680 2326049.562990 1.277726 1.580544 14.743162
555173.483630 2326005.967040 1.292599 3.014524 15.584052
555623.625670 2325853.769040 1.289317 2.743378 20.084089
554463.936770 2326234.922490 1.205580 2.500670 14.524193
554808.602260 2326128.984620 1.242511 2.511817 13.891125
554823.809750 2326126.977910 1.248344 2.566902 13.830415
555118.215000 2326032.700440 1.289900 2.159613 14.933856
555606.494200 2325868.444340 1.277531 1.714570 19.601134
554688.422490 2326177.033690 1.231020 1.570312 13.584660
555612.331970 2325875.740970 1.274782 2.784366 19.379626
554850.838500 2326147.222410 1.226914 1.141121 12.997345
555383.897780 2325978.854980 1.220971 2.543479 16.031222
555267.909440 2326019.636230 1.232938 2.065337 14.915911
555112.885530 2326071.418210 1.239975 2.798057 13.707599
555640.466250 2325894.415040 1.252583 1.788021 18.931242
555163.511340 2326055.970460 1.244432 1.889906 14.044015
555134.167420 2326072.314450 1.236897 1.467638 13.591196
554909.272980 2326149.445920 1.189448 1.449166 12.439378
555320.911650 2326017.016360 1.212581 2.512684 14.897773
554447.549930 2326300.644040 1.159555 2.232133 12.863189
555281.054540 2326034.939210 1.210839 1.392436 14.422637
554828.786160 2326197.248410 1.195397 1.532108 11.682116
555225.473370 2326106.915770 1.182235 2.530693 12.211782
555161.419970 2326135.849730 1.164740 1.558585 11.568667
554721.012760 2326283.773190 1.104591 2.048841 10.056776
555249.390450 2326159.779540 1.123485 2.867815 10.580117
554673.939030 2326351.527220 1.087113 2.339416 8.605093
554476.464780 2326415.048580 1.333803 1.973251 9.230145
554647.948430 2326362.407230 1.140270 2.424008 8.584541
555612.113190 2326111.229610 1.076798 2.653128 12.379258
554523.597350 2326559.890140 1.060375 2.277635 4.757797
555640.999420 2326306.672970 0.924959 2.696657 6.962569
554643.221860 2326671.077880 0.929640 2.234190 1.280825
554592.374880 2326754.010620 0.879802 1.863987 1.653255
555626.953130 2325725.629390 1.424300 1.763163 23.919751
554587.112790 2326685.555050 0.913663 2.268457 1.357079
555556.864840 2325750.886720 1.393153 2.228182 23.065909
554470.421570 2326108.294560 1.290019 2.530070 18.182946
555559.173650 2325750.451170 1.389429 1.775341 23.094698
555309.530960 2325838.633300 1.379899 1.700310 20.492099
555298.002210 2325842.370850 1.384936 2.114899 20.393642
554810.393190 2326004.120610 1.355930 1.913677 17.724788
555088.925950 2325915.619630 1.433211 2.253967 18.744774
555266.019210 2325856.362550 1.389948 2.820305 20.003859
554791.919460 2326012.853520 1.350063 2.634307 17.608004
555468.765370 2325787.201900 1.369021 1.739638 21.922388
554777.757200 2326018.332030 1.348278 2.321672 17.563319
554811.257840 2326009.394780 1.354251 2.409124 17.561156
554775.334050 2326022.535400 1.343587 1.131977 17.456795
555299.297590 2325850.733150 1.372928 3.008955 20.149392
555390.641490 2325819.127440 1.356903 1.605446 20.960416
555246.940720 2325868.785640 1.391668 1.561877 19.669196
555312.321030 2325846.645750 1.371129 2.728498 20.220541
555175.198320 2325892.910890 1.410672 1.525134 19.101310
555600.390380 2325745.657470 1.402353 2.225191 23.249758
555038.623720 2325939.267330 1.390967 2.449803 18.121858
554786.129880 2326021.209230 1.354399 2.426606 17.422956
555602.468630 2325745.883540 1.395585 1.838119 23.265428
554903.924500 2325984.665280 1.373318 2.419346 17.600716
555646.179750 2325732.534670 1.434180 2.231802 23.726340
555601.930180 2325749.559080 1.401781 1.724107 23.158030
555300.142060 2325857.012210 1.370680 2.149401 19.934266
555604.727480 2325750.588130 1.398203 1.786678 23.139044
555494.670140 2325791.470460 1.355794 1.672387 21.798306
554963.162480 2325980.455570 1.421158 2.257397 17.361846
555391.711230 2325837.461910 1.345674 1.989882 20.404284
555191.304190 2325908.137940 1.381385 2.211434 18.597689
554867.268710 2326018.065920 1.337700 1.183633 16.834401
554872.273160 2326017.598630 1.334927 1.185090 16.815000
554649.642940 2326088.491210 1.296529 2.509937 16.661353
554442.871150 2326153.325680 1.416365 2.254186 17.213930
555503.301380 2325809.308110 1.333676 1.671018 21.281242
554836.321690 2326032.960690 1.325926 2.602616 16.612489
555664.516450 2325755.513920 1.401120 2.449510 23.078335
555370.683530 2325861.338870 1.331279 2.085099 19.670429
554998.408330 2325989.446780 1.393831 1.586801 16.866573
555661.521820 2325764.562010 1.373216 1.736011 22.827673
554791.080660 2326059.414430 1.309322 2.058027 16.173702
555598.051790 2325790.638180 1.352560 2.289732 21.915695
555312.276230 2325890.950930 1.331442 1.742766 18.849604
555519.646730 2325829.096440 1.319783 1.635824 20.679585
554700.589720 2326102.978030 1.346784 2.564478 15.697921
555170.402710 2325951.524170 1.349195 2.716172 17.279434
554877.013430 2326048.402100 1.307243 2.931262 15.820485
555087.350770 2325987.328860 1.352181 2.363750 16.497782
554587.149050 2326150.659420 1.372630 1.473811 15.492447
554634.962950 2326137.694820 1.334110 1.350799 15.339923
554638.343930 2326138.428470 1.263920 2.501417 15.284882
555516.319140 2325851.271000 1.297318 2.828069 20.005746
554469.636780 2326193.183230 1.369943 2.143342 15.686637
555085.860230 2325999.783940 1.323218 1.460567 16.015359
555438.068120 2325882.335450 1.284363 2.098498 18.990702
555280.173240 2325938.750000 1.303071 1.629391 17.391194
554613.236150 2326156.968510 1.261084 2.350557 15.016592
555660.093990 2325809.146480 1.332010 2.861647 21.466358
554801.580810 2326098.821780 1.274089 1.529981 14.870635
554746.200680 2326116.084350 1.266498 2.327423 14.846332
555329.337140 2325925.601810 1.290809 2.450693 17.726470
555431.638870 2325891.779300 1.282650 2.689931 18.702806
554899.599520 2326073.009770 1.278090 1.647383 14.891025
554569.747250 2326178.614500 1.292636 2.337204 14.867967
555521.158400 2325867.191160 1.283771 1.605262 19.524406
555090.061130 2326015.902590 1.301248 2.891050 15.510349
554587.544620 2326186.762570 1.276098 2.159483 14.408963
555454.175780 2325904.400880 1.257741 3.003764 18.314981
555145.738800 2326008.492190 1.300286 2.578121 15.475985
554610.000980 2326181.619630 1.233044 2.254124 14.300256
555592.142000 2325864.517330 1.281388 2.665098 19.681545
555447.833360 2325916.571040 1.243249 1.735785 17.984261
554701.205510 2326162.437740 1.236625 1.512937 13.896416
554902.661040 2326098.899410 1.261077 2.460739 14.075862
554821.245540 2326125.274170 1.256193 2.454465 13.900592
555041.681400 2326054.209470 1.273318 2.487076 14.571064
555290.362650 2325974.430660 1.263652 2.280505 16.269796
555203.170580 2326003.763920 1.278240 2.272443 15.543243
554777.575680 2326162.295650 1.233920 2.452359 13.158663
554679.971310 2326193.194090 1.224617 1.148679 13.193211
555653.785890 2325872.082030 1.277857 2.017244 19.615084
555377.902250 2325971.918700 1.230826 2.667476 16.239518
555063.011610 2326086.456180 1.237350 2.296664 13.482971
555481.884860 2325949.097660 1.221653 1.520041 16.943256
555126.793090 2326068.542600 1.245436 2.700551 13.727680
554912.977420 2326144.072390 1.195922 1.646039 12.587983
554719.007570 2326208.354860 1.214228 2.697058 12.332432
555451.867940 2326044.323490 1.141893 2.035617 14.083928
554461.103760 2326380.236820 1.366076 2.218719 10.398277
555717.015380 2325974.987550 1.196549 2.884190 16.761119
554936.061680 2326241.480830 1.113640 2.691806 9.544072
554726.806700 2326318.854000 1.120802 2.418205 8.987572
555502.995180 2326070.462160 1.113380 2.831055 13.324738
554651.237730 2326380.919430 1.057891 2.243555 8.017527
555506.461700 2326123.951780 1.071349 2.328187 11.736276
554857.050320 2326338.853520 1.060594 2.642528 7.257648
555162.218980 2326251.416750 1.042875 2.721147 8.119230
554509.904110 2326471.695920 1.106288 1.720873 7.252260
554582.492430 2326464.781980 1.155432 1.855202 6.508150
554663.866820 2326443.250240 1.063094 1.500432 6.156003
554608.166870 2326522.848270 1.069396 1.065638 4.671141
554611.511470 2326726.628050 0.946707 0.925879 1.402132
554641.527950 2326868.058350 1.027534 1.828888 4.465525
554649.123840 2326911.257930 0.884759 1.591581 5.454323
555308.751740 2325837.604490 1.381952 2.934828 20.526482
554665.433110 2326062.435910 1.364845 1.525487 17.284840
555739.762020 2325884.113040 1.291285 2.973266 19.496179
554515.120910 2326527.586910 1.231061 1.767948 5.700159
555024.399200 2325965.035890 1.365270 1.294068 17.423348
555394.985850 2325845.911130 1.334145 1.594428 20.153551
554813.651030 2326038.854740 1.329034 2.728311 16.618769
554637.995240 2326095.835690 1.375376 2.436446 16.569574
555068.839390 2325958.743900 1.361402 2.375920 17.374302
555280.542490 2325891.172360 1.345102 2.223542 18.887001
554854.470830 2326031.800290 1.326635 2.639535 16.502629
554848.905910 2326033.353270 1.330587 2.536610 16.507417
555130.096160 2325942.937500 1.378353 1.409951 17.709381
555556.131560 2325798.284670 1.349950 1.848798 21.629421
555071.408750 2325964.291260 1.358347 2.307002 17.187739
555508.948650 2325816.602540 1.329140 2.498761 21.058029
555667.718020 2325767.530030 1.383756 2.554847 22.713059
555519.169190 2325821.187260 1.320350 1.650581 20.943358
555477.408070 2325838.705320 1.313232 1.796344 20.351876
555071.923810 2325975.710210 1.346205 2.502294 16.844649
555657.164120 2325775.816160 1.372662 1.722436 22.480077
554574.491580 2326142.364260 1.327250 2.424318 15.901193
555267.605410 2325921.115230 1.328363 2.604566 17.964869
554615.701420 2326132.854370 1.281668 2.679847 15.710195
554812.140080 2326072.827640 1.296536 2.313924 15.587881
554968.289790 2326025.107420 1.312965 2.774234 15.901120
554966.343260 2326025.764160 1.310606 2.256087 15.895768
555551.680020 2325829.739750 1.313050 2.813349 20.701904
554628.880860 2326137.023190 1.340063 2.349125 15.440868
555262.748100 2325933.877440 1.312277 1.419102 17.583899
554834.903750 2326075.089110 1.289664 2.790911 15.320055
555710.387180 2325782.120610 1.376209 2.340566 22.372268
555723.159910 2325795.599120 1.370026 1.946375 22.035923
555432.459470 2325898.386720 1.274088 2.094099 18.509264
555370.942800 2325919.445560 1.277606 1.601655 17.873419
555337.016640 2325932.458500 1.280576 2.197352 17.505745
554987.449620 2326051.748780 1.324880 1.691149 14.966381
555371.320310 2325925.542480 1.274696 2.369941 17.652590
554810.110990 2326112.983280 1.258560 2.569325 14.369502
555380.593100 2325928.985110 1.263653 2.858357 17.582309
554451.673770 2326229.624270 1.176455 1.629284 14.854398
554811.290560 2326122.785160 1.249310 1.297066 14.070355
555106.448870 2326027.336910 1.285730 2.798206 15.077573
554905.149600 2326099.646120 1.250336 2.307270 14.032987
554607.794560 2326197.439330 1.254926 1.341969 13.863215
555610.749420 2325867.970210 1.273940 1.662415 19.622936
555278.892510 2325989.610600 1.260567 2.843684 15.791962
554582.736880 2326217.874020 1.199856 1.650707 13.561743
555274.888360 2325996.053220 1.253871 2.647610 15.618498
555572.878720 2325897.646240 1.251622 2.808035 18.681686
555283.724770 2325997.537350 1.247887 1.827568 15.553400
554457.648800 2326265.778440 1.427667 2.556522 13.736488
555384.022740 2325967.357670 1.229731 2.926276 16.403309
555169.004380 2326042.305180 1.260285 2.517262 14.356364
555163.367540 2326048.857670 1.254289 2.921678 14.179160
555122.218230 2326065.756230 1.243403 1.363866 13.839551
554563.216670 2326250.842530 1.254809 2.298306 12.823425
554898.779940 2326150.670290 1.204477 2.633175 12.493230
555506.288210 2325960.690430 1.200752 1.548390 16.665489
555214.270030 2326064.724730 1.213535 1.591147 13.635130
555722.174960 2325948.641360 1.237780 2.555256 17.527579
555180.965100 2326150.373410 1.146105 1.890967 11.069460
555613.414980 2326102.251590 1.086466 1.563662 12.633288
554613.857910 2326566.865110 0.954521 2.188226 3.487361
554577.351140 2326674.287960 1.141239 1.635005 1.591860
554595.877560 2326670.996830 0.902935 1.737503 1.488840
554641.094120 2326866.187010 0.777955 1.319120 4.429989
554961.034670 2325990.905030 1.348184 2.733573 17.009246
554917.817810 2326124.200680 1.220583 2.087343 13.158515
555353.746840 2325836.090580 1.350100 1.953395 20.482094
555315.242130 2325849.223630 1.365420 1.787805 20.145351
554905.444060 2325985.469970 1.362356 2.099643 17.551521
555316.300140 2325850.185060 1.367903 1.536663 20.102076
555294.913430 2325858.419680 1.370707 2.106056 19.914558
555132.631700 2325913.314450 1.409015 1.345249 18.652510
554907.910100 2325986.826900 1.360611 2.154741 17.491067
555171.528560 2325900.636960 1.402953 2.020938 18.863784
555359.396020 2325837.916500 1.358445 1.839604 20.417200
555388.496190 2325830.753420 1.352461 1.567668 20.600486
555264.900740 2325874.154540 1.372227 2.836005 19.448369
555391.686580 2325831.912840 1.348722 1.591121 20.591022
555054.719160 2325945.092530 1.381087 2.399235 17.875397
554818.303590 2326023.009280 1.338881 1.565478 17.065101
555059.694230 2325945.344480 1.377835 2.178526 17.845480
554933.890320 2325993.624510 1.349861 1.626674 17.097641
555027.117220 2325964.664790 1.363840 2.152999 17.409475
554699.302980 2326070.118900 1.311970 2.248586 16.704561
555368.082260 2325852.574710 1.338100 1.822639 19.959932
555128.653640 2325938.691410 1.381393 1.316068 17.857280
554883.947240 2326021.365230 1.331757 2.588472 16.604836
555070.679280 2325961.406740 1.361898 2.553962 17.284925
554729.068050 2326079.854370 1.347768 2.856626 16.121140
555084.335110 2325969.596920 1.351325 1.468505 16.959482
555270.172440 2325911.852290 1.334621 2.588105 18.256833
554580.713130 2326134.983640 1.386181 2.532783 16.051048
555144.307270 2325954.952880 1.362526 1.997818 17.268083
554590.184330 2326135.151120 1.344722 2.634234 15.936634
555671.157810 2325776.011960 1.372434 2.166878 22.504715
555683.684390 2325776.594480 1.366199 1.733142 22.528912
554878.716060 2326050.309330 1.305565 1.920959 15.741527
555283.792800 2325917.622310 1.321637 1.951200 18.047209
554703.212890 2326107.986210 1.307573 2.468740 15.514861
555366.812050 2325892.757080 1.307817 1.582470 18.695023
554876.749150 2326055.619510 1.302039 2.243793 15.590565
554906.618070 2326047.444090 1.301924 1.226125 15.629502
555276.900910 2325926.729740 1.317085 2.832980 17.781959
554714.657100 2326110.673220 1.281793 2.463547 15.318610
554478.709170 2326183.769530 1.376312 2.360591 15.843914
555591.303530 2325821.228030 1.324079 2.578552 20.999706
555594.261660 2325821.614010 1.310799 2.909396 20.994047
554647.888610 2326137.972660 1.267600 1.146573 15.198245
555209.920520 2325956.987550 1.326472 2.791633 16.972718
555146.887420 2325977.951660 1.333528 2.090484 16.540754
555707.125400 2325785.727050 1.374029 2.476596 22.333202
554470.799070 2326195.400020 1.215923 2.517138 15.612871
555708.133790 2325786.371340 1.373210 2.297371 22.287396
555322.538300 2325921.444090 1.297661 1.486438 17.866677
555708.177610 2325787.960690 1.369256 1.959186 22.241744
555601.881350 2325826.054440 1.316393 1.848107 20.880629
555460.432160 2325875.100830 1.293327 2.295315 19.194729
555717.559810 2325785.620610 1.373705 2.303851 22.316784
555132.744950 2325991.169920 1.318466 2.863014 16.075451
555095.811750 2326005.445070 1.310101 1.376515 15.804033
555004.675960 2326035.766110 1.294654 2.440547 15.352268
555182.549790 2325978.936520 1.315038 1.634634 16.375400
555728.600560 2325802.271730 1.357056 2.896996 21.836283
554923.991460 2326081.456180 1.268519 2.331592 14.456577
554683.604740 2326158.231570 1.263158 2.464192 14.198617
555556.301120 2325871.729980 1.274334 2.760631 19.413237
555373.461400 2325937.697510 1.261976 1.881909 17.320811
555460.609760 2325909.625000 1.260246 1.898533 18.164812
555366.040270 2325941.717040 1.261069 2.342639 17.195583
555194.820480 2325999.316890 1.289008 1.309460 15.698224
555098.341450 2326031.175780 1.285741 2.682010 14.999545
555591.776460 2325867.715820 1.278280 2.009968 19.584700
554761.766480 2326148.245970 1.239123 2.124615 13.735602
555259.601260 2325985.861820 1.269773 2.792024 15.964886
554929.193450 2326098.339600 1.236647 2.777036 13.867447
555354.527050 2325958.972410 1.250537 1.441261 16.660544
555387.237540 2325950.896730 1.242986 2.630274 16.894396
554610.367980 2326208.226200 1.310265 2.181031 13.507727
555688.975370 2325852.460450 1.314167 2.043647 20.270816
555613.411710 2325879.295900 1.268337 2.323963 19.293798
554489.520260 2326248.748780 1.265972 1.736342 13.802368
555574.245790 2325896.217290 1.251345 1.987803 18.717224
555383.373160 2325961.795170 1.234530 2.652047 16.572138
555276.880150 2325997.646480 1.249683 2.548345 15.571829
555651.578030 2325870.746580 1.280291 2.399963 19.639059
555158.601010 2326041.878420 1.262274 1.277914 14.488476
555062.313580 2326084.678340 1.237359 2.553352 13.548366
555515.041660 2325937.183590 1.218742 1.883858 17.368313
554996.976440 2326110.541380 1.227379 2.800848 13.104586
554914.756040 2326140.585690 1.206673 2.367831 12.667393
555620.923650 2325904.749270 1.243421 2.012535 18.541150
555283.518220 2326021.095210 1.222481 2.066337 14.848140
555072.748570 2326091.266970 1.227973 2.428611 13.284490
555037.850620 2326105.475830 1.219536 2.023167 13.033510
555469.479340 2325965.486570 1.209744 2.895167 16.443043
555350.648810 2326006.172850 1.208048 2.802352 15.237014
555732.658910 2325875.643070 1.294748 2.653749 19.711218
555398.662210 2325991.304200 1.204676 2.691969 15.667024
